Letter to Editor: Gun Free Zones,2013
Point Counterpoint – Should there be stricter gun control laws?,2015
Jumping the gun on Turkey Day,2015
Gun and media scrutiny renewed,2013
NAACP Hosts Discussion on Gun Violence and Terrorism,2018
St. John’s community reacts to recent gun violence,2016
Letter to the Editor: Students Are the Key to Gun Reform,2018
The U.S. Needs New Zealand’s Gun Laws,2019
SJU to Hold Panel on Gun Violence Wednesday,2018
Are Gun Control Laws Strong Enough?,2015
Students march on capital for gun control,2018
Gun Violence is not Synonymous with Mental Illness,2018
Drama production to raise awareness about gun violence,2018
Student Activists Speak Out Against Gun Violence,2018
Shame on the U.S. Senate for rejecting new gun laws,2013
MTHS graduate witnesses SPU shooting: ‘he aimed the gun at us’,2014
Editorial: Why arguments against gun control are flawed,2014
Meadowdale shuts down in response to gun threat,2012
Pro/con: The debate over gun control,2014
Lynnwood teens arrested for theft from gun store,2019
Why arguments against gun control are flawed,2014
The Democratic party is not blameless in their handling of gun violence tragedies,2018
Thousands march across Seattle to protest gun violence,2018
Students walk out in nationwide gun violence protest,2018
Gun Control Needs to be Stricter,2016
Democrats vs. Gun Rights,2015
The One in Front of the Gun,2012
Gun Violence Hits Close to Home,2018
Navy Yard Shooting: Zero Hour for Gun Control?,2013
Students Need to Remobilize Around Gun Control,2019
Students and Staff Continue Gun Control Discourse,2018
March For Our Lives: Four Of Taft’s Issues To Action Members Marched In Solidarity For Those Affected By Gun Violence,2018
Taft Talks: Gun Safety,2018
Students Organize Rally To End Gun Violence,2018
Taft Students Show Solidarity Walk Out Of Class In Hopes For Improved Gun Control,2018
Students protest gun violence with school walkout,2018
How youth can help end the gun epidemic,2016
Gun control in America vs. the rest of the world,2017
Call for reform on gun control,2013
Gun Control: Firearms require regulation on a federal level,3000
Gun arrest hits close to home,2018
Elimination of Gun Free Zones not Needed in Wyoming,2015
Chicago Gun Laws,2017
How Effective are Gun Laws?,2018
Water you doing with that squirt gun?,2018
Taking a stand: gun violence,2014
School gun violence continues to rise,2014
Students hold gun control forum encourage peers to vote,2018
Creating new gun freedoms in Alabama wrong,2013
Student walkouts against gun violence were misguided,2018
College Dems Republicans sound off on upcoming gun control discussion,2013
One arrest in burglary at Tuscaloosa gun store,2016
Research finds correlation between mass shootings and gun control laws,2015
Shooting holes in the argument for strict gun control,2012
University gun policy revised Aug. 16,2013
It’s time for a conversation about gun violence,2013
Some gun control arguments should be discarded,2013
Liberals and conservatives must find common ground on gun control,2018
Debate over gun control continues,2011
Students split on UAPD gun policy,2011
A young gun takes charge,2011
Gun checks necessary,2011
Rethinking gun policies in schools and universities,2013
Responding to “State gun laws prompt debate”,2014
Gun rights organization plans to hold convention,2012
Mass shootings cause debate on gun rights laws,2012
Gun control law only first step to prevent violence,2014
Faculty differs on constitutionality of gun laws,2013
Gun reform could protect black lives,2018
State gun laws prompt debate,2014
OUR VIEW: Gun laws must change in wake of school shooting,2018
Facing the Facts: Gun Control’s Failure,2018
New Gun Legislation Sparks Statewide Debate,2019
Cooperative school board-on gun violence,2018
Face Off: Gun control is not the problem,2018
In wake of shooting teacher reflects on gun control,2018
SKEPTICAL SCIENCE SUNDAY: Where is Science in the Gun Debate?,2018
Gun Control in America: Enough is Enough,2018
Another Act of Gun Violence in America,2019
Taking a Stand Against Gun Violence in Schools,2018
Shooting at Stoneman Douglas Reignites Gun Debate,2018
U.S. Gun Control Laws,2018
Gun Ownership: Right or Privilege?,2011
March for Our Lives- The Demand for Gun Safety comes knocking at Washington’s Door,2018
Gun Regulation: for the common good,2018
One Year Ago Tragedy Struck: Why We Need Stronger Gun Laws,2019
Disney Channel’s Andi Mack Two-Episode Gun Safety Arc: A Summary and Review,2018
Gun Threat to School By Lindenhurst Man,2018
Gun Control in America: Pros and Cons,2017
How Does Gun Violence and Regulations Affect Students at Tahoma and In America,2018
Gun Violence: A Teen’s Voice Is Heard,2018
Gun Law Debate: The Edge of the Coin,2018
Bacon Bits: Gun control out of control,2015
Raffle for injured officer insensitive to gun violence victims,2019
Bacon Bits: Gun control out of control,2015
Politics aside gun raffle supports wounded officer family,2019
Students walk out to support Parkland protest gun violence,2018
Machine Gun Kelly dares to diss Eminem,2018
Baldwin students plan walkout to protest gun violence in schools,2018
VIDEO: Student walkout protests gun violence at schools,2018
Hawk Talk: What policy would you propose to help curb gun violence?,2013
Gun Brandishing on Campus,2015
Man with gun spotted at Elk Grove Center,2016
Turning tragedy into travesty the gun control debate,2013
President Obama’s Executive Plan on Gun Control,2016
Gun Control?,2018
Gun Control: Necessary and Now,2018
Gun Control: What’s Next?,2018
We need gun safety not control,2003
Does the shooting in Colorado demonstrate a need for harsher gun control laws?,2012
Gun control conundrum,2016
We must stop the gun violence,2016
Capitol attack raises gun questions,2016
Swedish doctors get U.S. lesson in gun wounds,2006
Mandatory gun ownership,2013
How VT should alter our gun laws,2007
How VT should alter our gun laws,2007
Lighten Illinois’ gun control laws,2005
Gun control won’t do anything,2018
Gun classes hit the bull’s-eye,2013
Fall gameplan: run not gun,2012
We need to take a look at our gun rights,2017
Illinois gun law too little too late,2008
Rushville greets gun show,2015
It’s time to talk about our gun problem,2018
Texas gov. grants two tickets to the gun show,2011
Upgrade gun regulations,2017
Don’t silence my speech to keep your arms: The debate about gun control resurfaces,2017
Gun Control,2003
We need better gun control,2018
The Gun Show,2003
Groups fill NRA void in gun rights movement,2010
12-year-old boy killed over fake gun confusion,2014
It’s time for sensible gun control,2018
The reality of gun laws,2005
Bye-bye assault gun ban,2004
Should Obama’s gun control policies cause concern,2008
OPS discusses gun rumor on campus,2013
The dangers of printing out a gun,2013
Draconian gun control bills need to go,2013
Gun control is the solution – not the problem,2016
Opinion – Gun Control,2018
Gun control after Las Vegas: Our government’s actions speak far louder than words,2017
On living afraid of gun violence,2017
Shots heard around the world: How do American gun laws compare to those of other developed nations,2018
Talk Around Campus: Given the recent Florida shooting what do you think needs to be done about gun control?,2018
Leading a movement: MSD student Emma González advocates for tighter national gun legislation,2018
Dialectic: Gun Control,2017
Students organize walkout debate and town hall on gun control,2018
Gun control assembly held by debaters,2013
Students discuss gun control in after school nonpartisan gun debate town hall,2018
Shots Fired: America tackles its growing gun problem,2018
Shootings prompt increase in gun violence,2016
Student brings air gun to school,2008
Tighter Leash: CHS students should consider stricter gun control laws,2017
Here We Are Again. Americans should seek solutions for gun control.,2013
The Gun Issue,2014
Parkland Shooting Intensifies National Gun-Reform Debate,2018
GC Unites to Pray for Victims of Gun Violence Spark Activism,2018
GUN VIOLENCE TEACH IN,2018
Time for Change: Gun Violence in America,2015
Proposed Screaming Eagle Gun Club poses Drawbacks for Ramsey,2017
New iPhone Gun: Protection from Surrounding Danger,2016
Calabasas City Council pledges to support stronger gun control legislation,2013
In the face of tragedy the American people react to the gun violence epidemic,2013
Students desensitized to gun violence,2016
Shooting down loose gun control,2012
Gun Control Around The World,2018
Santa Barbara Shooting: Just Another Example of poor Gun Laws,2014
AHS Welcomes the New Teacher Gun Law with Open Arms,2018
Will Gun Control Help or Hurt?,2018
Editorial: The Gun Control Debate Is Over,2017
Issue 5 staff stance: Students lead national conversation on gun reform,2018
Gun Debate Insists Loss of Rights,2013
What Do Fresno City College Students Know About Gun Violence in America?,2017
Police: Man Pulls Gun on Victim at Fresno City College Parking Lot,2016
No Hope For Stricter Gun Control in Our Age,2017
FCC Hosts Safety Panel for Gun Violence Prevention,2018
Late-night gun violence spills into Fresno City College,2016
Should the country enforce stricter gun control laws? pro/CON,2012
A Word on Gun Violence,2017
Man Pulls Gun on Students in Parking Lot,2018
Common-Sense Gun Laws Are Not Enough,2018
Enough: Now Is the Time for Gun Control and an End to the Madness,2015
Common Sense Gun Laws Are Enough,2018
Should the country enforce stricter gun control laws? PRO/con,2012
Gun Control Seems So Close Yet So Far Away,2018
Second Amendment is outdated needs updating to limit gun violence,2012
Rally for gun control Parkland victims held in downtown Wilkes-Barre,2018
Civility respect are both necessary for gun-related progressions,2013
Gun control is not the answer to the problem,2016
“A letter to those against gun control from someone who promotes it…”,2016
Gun Violence Raises Safety Concerns,2013
Topic: Gun Control,2013
Press Perspective: Gun control,2017
An opinion on gun regulations and safety at schools,2014
Gun Owners Social Media and Search History May Be Under Scrutiny In New York,2019
No Change in Gun Law Despite an Irregular Amount of  Shootings,2019
Two Viewpoints on School Gun Policy Aired at Board Meeting,3000
Where Does It End: Gun Violence in America,3000
Voices in The Halls: Should we have stricter gun control in the United States?,3000
College gun bill passes university prepares,2017
Hunters seek to boycott Colorado over gun laws,2013
Don’t feed the trolls: “I got ya gun control right heuhh”,2013
Gun Violence Strikes Again and this Time Prayers Wont be Enough,2018
Students Walk Out Against Gun Control,2018
Freshman organizes a town hall meeting on gun control,2018
Opinion: Proud and ashamed of our country’s divide over gun laws,2018
Schaumburg students walk out in protest over gun laws,2018
Politicians need to solve gun violence problem: Opinion,2015
Breaking the Silence on Gun Violence,2018
What Trump gets wrong about gun violence,2015
The Issue of Gun Control,2018
Downey High School Students Protest Gun Violence,2018
Opinion: Calling for action against gun violence,2018
Rangeview High School’s thoughts on gun control,2019
4/20 Orange-out for gun violence awareness,2018
Gun violence is OUR reality,2019
Officials: No Violations of Gun Policy,2013
Officials Reassure Students After Marywood Gun Incident,2017
Gun Control,2016
Trump aims at solving America’s gun problem misses the mark,2018
Texas events prove tougher gun control not the answer,2017
Arming teachers will only worsen America’s gun problem,2018
Living in the wild west of gun violence,2018
Combating gun crime with false information won’t stop anything,2016
Gun control standards help better America,2016
New community game ‘hits’ Freedom: Squirt gun competition a growing area trend,2014
Changing Gun Regulations For Florida and Leading Gun Retailers,2018
How do we avoid another gun tragedy?,2018
NRA and Gun Groups fight for the Federal Concealed Carry Law,2015
Oregon Tragedy; Gun Laws and Mental Health,2015
We need tough gun control laws,2013
Federalism and the Gun issue,2016
SCHOOL VIOLENCE AND GUN CONTROL,2018
Americas “Gun” Problem,2018
Kyle Harris & Gun Fears,2017
Gun Violence in Schools; Seeking to build solutions instead of walls,2017
Gun Control Demographics,2014
Gun Control and Mental Health,2015
Every Town For Gun Safety,2016
America’s Gun “Thing”,2018
Virginia needs tougher gun enforcement/Laws,2017
Point/Counterpoint: Gun laws,2018
“It’s Your Generation’s Fault”: Tides’ Peaceful Protest Against Gun Violence Meets Opposition,2018
Changing the gun violence debate,2019
Congresswoman Schakowsky visits ETHS to discuss gun reform,2018
Students must band together to fight against the NRA’s influence on unsafe gun laws,2018
Students walk out to demand tighter gun control laws,2018
Students continue the fight against gun violence,2018
Chicago students protest gun violence,2018
My Right My Gun,2013
America Needs Harsher Gun Control,2016
Machine Gun Funk,3000
YouTube shooting sparks gun control debate,2018
Gun Violence in Our Schools; How Do We Stop It?,2018
Gun laws will not end crime,2015
Anti-gun investigation ends; Yucus remains silent,2013
Students Walk Out to Honor Victims of Gun Violence,2018
CD Review: Sing along with Top Gun,2017
Gun Control and A Divided America,2013
Gun control won’t prevent school shootings,2018
Opinion: Gun Violence Sparks Concerns at School,2018
Stronger gun control provides social benefits,2018
Obama’s plan strengthens gun control laws,2016
Action against gun violence is imperative,2018
David Hogg Kyle Kashuv and Gun Control Reform,2018
Florida Moves the Needle on the Gun Debate,2018
Sharing confessions of a safe gun owner,2017
Marching for a gun-free America,2018
Shoot’n to see Annie Get Your Gun,2016
Millbrook students protest gun violence,2018
An Obvious Choice: Gun Control or Our Lives,2018
LHS’s Response to the Gun Control Walkout,2018
We Need More Gun Control,2017
Stricter gun control laws are key to preventing future mass shootings,2018
The persistent threat of gun violence,2017
Catholic Stance on Gun Control,2018
Students safe after lockdown resulting from gun on campus,2015
President’s gun policy,2013
Gun Control: No,2017
Gun control: Yes,2017
Gun Law survey,2017
Gun violence in America still proceeds,2014
Gun Control “Triggers” Debate,2016
National School Walkout Rallies Southern Lehigh Students Against Gun Violence,2019
Firing shots at gun control,2017
The US is leading the world in… gun violence,2016
Gamers: Bring Back the Fortnite Drum Gun,2018
Trump’s differing responds to gun violence attacks,2018
Editorial: U.S. needs to find balance between gun rights safety,2016
GUN RIGHTS BECOME A MAJOR ISSUE DURING ELECTION,2016
Gun rights become a major issue during election,2016
Struggle for gun control,2018
Gun control reform needed to stop the violence,2017
Gavin Newsom and Ro Khanna visit De Anza present gun control and marijuana plans,2016
Prop. 63: Gun control likely to pass but has flaws,2016
Texas gun law bad for universities,2015
Reacting to gun violence with more guns,2013
Students walk out march for gun control,3000
PRINCIPAL HOLDS MEETING FOR PARENTS ABOUT GUN INCIDENT,2016
Students Organize Local Gun Control March,2018
Post Orlando: North Students Open Up About Gay Rights Islamophobia and Gun Violence,2016
Students Reflect Over Second Amendment & Gun Control Laws,2016
Students discuss gun control,2015
Committee releases gun safety plan,2015
Everytown for Gun Safety: Student helps gun violence campaign,2014
Pacific University students and Mayor of Forest Grove comment on current gun climate in America,2018
Walkout Against Gun Violence,2018
Students discuss gun control,2015
Gun Control in The U.S.,2016
A look into America’s most divisive issue: Gun Control,2018
Shooting Raises More Questioning for Gun Control,2016
Stricter Gun Laws Keep Firearms Out Of Youth Hands,2015
Cop Fires Gun Nine Times and Kills Motorist,2018
Former Disney Star Brings Loaded Gun to LAX,2018
Gun Violence on the Rise,2016
William’s Low-Budget Cardboard Crafts: Using  a glue gun,2019
Students sit in to demand gun control legislation,2018
Thurgood Marshall senior honors brother lost to gun violence,2018
Rubio proposes bill to repeal DC gun laws,2018
America could learn a few things from Israeli gun culture,2019
Photo of gun on social media raises alarm,2018
Focus on gun control leaves Dreamers in the dark,2018
Gun confiscated from Wilson student,2015
Wilson students sit down to stand up against gun violence,2017
Black symbols appropriated by gun control activists,2018
Wilson is bigger than a gun*,2015
Students and faculty shocked over recent gun scare,2015
Questions remain in wake of gun incident,2015
Will Pennsylvania implement tougher gun laws in wake of Connecticut shooting tragedy?,2012
Democratic Candidate Scott Wallace on Climate Change Gun Control and More,2018
Bucks Students offer Opinions on Gun Control,2017
Central Bucks Students Protest Gun Violence,2018
Gun control: A pressing matter and a difficult solution,2015
Gun control debate still a hot topic,2014
University must help gun owners store weapons,2011
Theatre activism tackles gun violence in national campaign,2018
Letter to the Editor: Facing the gun; what will we actually do?,2015
Congressional ban on gun control,2018
Gun bill would affect local schools,2016
RP Outdoors: A reason for gun season,2014
Students lead nationwide protests for stricter gun laws,2018
Obama Acts on Gun Control,2016
Do gun sales reflect the timing of a crisis?,2019
Consensus on gun violence must be reached to prevent further violence,2017
Gun Control Panel Discussion,2018
Gun Control Debate – Video Excerpt,2018
OPINION: Gun Control Why it is Dangerous,2016
“Red”: Helen Mirren with a gun enough said,2010
Small Steps for Gun Control,2016
When Will it End? Why Gun Control is Necessary to Protect the American People,2017
Gun Control Keep it in Control or We’ll Keep Reading the Headlines,2016
Senator Tim Kaine Visits Wakefield To Talk Gun Control Measures,2018
A Concert to End Gun Violence,2018
The Gun Debate: Reloaded,2013
“Annie Get Your Gun” performance a success,2013
Wichi-talk; Gun Control,2018
Fighting Fire With Fire: Gun Control In America,2017
More Lives Lost At The Hands Of A Gun,2018
Crossfire: Gun Control,2018
Gun Control: Yes or No?,2015
Local Residents Up In Arms With Gun Store Opening Near Langley,2015
Gun control debate,2013
Machine Gun Kelly grows as an artist,2015
Dead In The Water: Gun powder and cheap thrills,2017
Machine Gun Kelly rocks,2015
WSC men quick off the gun,2014
MCPS student activists walk out for gun reform,2019
Texas gun law endangers students university life,2011
Violence highlights need for stricter gun control laws,2013
It’s Not About Gun Control,2013
The gun does not create the issue,2018
Church Holds Bible Study in Gun Range,2018
Video: Students share their thoughts on gun violence,2019
Gun control: An Opinion,2018
Artist Review: Machine Gun Kelly,2013
New Zealand Changes Gun Laws After Terrorist Attack,2019
New Zealand Changes Gun Laws After Terrorist Attack,2019
Las Vegas Shooting & Gun Laws – Controversy,2017
The Gun Control Debate: More to it Than Meets the Eye,2018
The U.S. Must Develop Stricter Gun Legislation,2018
How Do We Solve Gun Violence? He Said,2018
How Do We Solve Gun Violence? She Said,2018
Gun Legislation Moves in the Right Direction,2018
Gun Control: Personal Protection vs. Public Safety,2017
Gun Violence,2013
The Gun Control Debate (UPDATED),2013
Should gun control laws be made tighter?,2012
Gun Law Change In Place,2017
McShane Joins Other College Presidents in Signing Gun Safety Letter,2013
Breaking the Cycle: A Final Call for Stricter Gun Control in the Wake of Vegas,2017
Sharpton Addresses Gun Violence Race Fordham,2018
Preserving Rights Over Lives: America’s Gun Obsession,2016
‘The Great American Gun Debate’ Questions Pro-Gun Activism,2013
Congress Must Review Education Not Gun Control,2013
No Candidate Triggers Gun Control Discourse,2016
Gun Control Needed Now,2013
Students Hold Walkout for Gun Reform,2018
Ending Gun Violence,2015
Editorial: Gun Control Ignored by Candidates,2012
David Hogg: Not the Gun Authority,2018
Gun control is needed to keep America safe,2018
The Fight For Gun Control,2018
The Fight for Gun Control Part 2,2018
The Need for Gun Control,2017
Congress’ View on Gun Control,2017
Gun Violence in America is Only Getting Worse,2019
SJHS club Acceptance Project hosts “Rapid Fire” discussion on gun control,2018
Gun Control Debate Becomes Major Issue in America,2013
New Zealand enacts strict gun control laws after mass shooting,2019
Paul Barrett Triggers Thoughtful Discussion on Gun Control,2016
Taking Shots at the Gun Lobby,2017
Why the U.S should make stricter gun control laws,2017
Students rally to demand gun control,2018
Students stand up against gun violence,2014
At AU the “Parkland Students” Talk Gun Laws and Voting,2018
Opinion || Addressing gun violence in the wake of another shooting,2015
All You Need Is a Shotgun?: The Dearth of Gun Knowledge In Congress,2015
DC’s Gun Fight: One man’s standoff with Congress,2017
What to do about gun violence,2019
What to do about gun violence,2019
America’s Gun Obsession: Why It Needs to Change,2015
Ignoring gun violence not a solution,2017
What Do Students Really Think About Gun Control?,2018
Three Teens Arrested on School Grounds for Possession of BB Gun,2015
Gun Resolution Passed at FCPS School Board Meeting,2018
Massacres and Mental Health: The Suppression of Gun Control Legislation,2019
Santa Fe High Students Rally Against Gun Violence,2016
Power of Unity and Solidarity: SFHS Part of Anti-Gun Violence Movement,2018
Gun Violence: How Parkland Has Affected the Nation,2018
The Answer to Gun Violence: Education,2016
Gun Control: Another Perspective,2013
Gun Control: The Facts,2012
Sandy Hook: Another Cry for Real Gun Control Laws,2012
Editorial: Gun Control,2013
State of the State 2013: Progressive New York Governor Emerges and Passes New Gun Law,2013
Gun Control: Why I Am Against It,2018
Gun Control: Why I Am Absolutely For It,2018
Georgia Gun Bill Fires Up Controversy,2014
Speaking Out Against Gun Violence,2018
Opinion: Why I gave up trying to fight gun violence,2016
Gun control a top priority for an Illinois gubernatorial candidate running mate,2018
Gun show legislation passes House,2001
Bost’s concealed carry bill may lead to increased gun violence,2001
Man who shot himself faces gun charges,2005
Police teach citizens gun safety,1999
18 is old enough to own a gun,2004
Grand jury indicts SEMO students on gun charges,2016
Gun bill helps Price aquire support,1998
2 minors arrested after string of BB gun incidents,2016
Illinois legislation protecting gun owners against intruders introduced to House,2004
Death of alumna by gun of Chicago police officer prompts mourners to protest recent brutality,1999
Pair threatens family with gun on Reed Station Road,2001
Jackson County police to take over gun-theft case,2011
As if America needed more proof of Hollywood’s unabashed liberalism here comes the liberal feel-good movie of the year “The Runaway Jury.” What starts as an interesting plot slowly unravels to reveal a not-so-hidden agenda about gun control. However the movie reveals much more about Liberals than intended.,2003
The age-old clash of ideas between Democrats and Republi-cans on how to solve issues of nat-ional concern was the rule Thursday night as SIUC student political party members debated on issues ranging from school choice to gun control.,1994
God-fearing gun owners look no further,2000
An extensive manhunt was in progress Tuesday evening for a man who allegedly kidnapped his eight-year-old daughter at gun point on Monday from Giant City School.,1995
Obama wants focus on both police and civilian victims of gun violence,2015
Illinois gun groups mixed about new legislation,2013
Carbondale police arrest juvenile on gun charges,2016
Gun control not the right answer,1998
Murder suspect pleads guilty to felony gun charge,2005
residents to be given new gun rights,2004
California man sentenced to two years for gun charges in Carbondale,2016
Letter: Not a time for gun control debate,2007
After Murphy-led filibuster Democrats expect vote on gun control Monday,2016
Democrats say they will occupy House floor until gun vote is held,2016
Protestors challenge Bost gun bill,2001
Don’t jump the gun,2004
Corinne Wood stops in Carbondale to promote gun safety,2002
Chaos as Democrats revolt on House floor over gun laws,2016
Student charged with threatening roommate with BB gun,2002
Although Illinois may be exempt from Brady Bill stipulations local gun -shop owners say the new law already has made many firearms hard to find.,1994
Man detained by SIU police for having airsoft gun on campus,2016
Parents voice concern about recent gun violence,2016
Duck Hunt introduced laser gun into video game market,2004
Coolio arrested at LA airport on suspicion of possessing stolen loaded gun police say,2016
Eric Bricker 26 of Carbondale was arrested and charged Monday with reckless conduct disorderly conduct and criminal damage to a vehicle under $300. He was arrested after he was seen reportedly shooting a BB gun toward Lot 19 near the Northwest Annex. Bricker was taken to Jackson County Jail. He also was arrested on a Jackson County warrant for failure to appear in court on an original charge o,1998
Gun control:saving lives or endangering them?,2000
About 150 demonstrators braved Saturday afternoon’s cool weather and mounted an anti-gun control protest on Shryock Auditorium’s front lawn targeting Lincoln Academy laureate James Brady.,1995
Senate votes Monday on 4 gun-control proposals,2016
Kidnapper accused of rape; held gun to own head,2002
Carbondale police arrest 2 on gun charges,2016
The cause that lies behind the gun,2013
Carbondale teen’s trial dates set for two gun-related incidents,2004
Man pleads guilty to gun charge related to Easter Sunday killing,2017
Missouri lawmakers want to loosen gun laws while Illinois legislators seek to tighten them,2016
Freeze! Or I’ll write another gun control column,2000
Gun takes you on a grisly glorious trip,2000
Carbondale police searching for man who robbed Subway with gun,2017
Carbondale man dies from gunshot wounds amid spike in gun violence,2016
R.R.: Trying to purchase a gun,2007
Gun rights advocate to speak on campus Tuesday,2017
Council members discuss police chief’s stolen gun,2011
Gun control infringes on Constitutional rights,2000
Man shot in parking lot with pellet gun,1996
Illinois gun groups mixed about new legislation,2013
Carbondale Police are investigating an armed robbery that reportedly occurred at 8:15 p.m. Sunday in the 400 block of South Gay Street. A Carbondale resident reported that he was walking along the street when he was approached by three men in a small red vehicle. The driver pulled out what the victim believed to be a gun and demanded the victim’s money. He gave the suspect $18 that he had in his,1998
Anti-gun control demonstrators will greet Illinois Gov. Jim Edgar Saturday when he arrives at SIUC to award Lincoln Academy Laureates. Among the honorees is former presidential press secretary James Brady.,1995
We’re all trying to make sense out of the tragedy in Littleton Colo. last Tuesday. I want to understand how this could happen but more than that I want to DO something to stop it from happening again. Sixteen children die every day in America from gun violence. Why haven’t we done more to stop it?,1999
an obscene hand gesture shouted profanities and pulled out a gun when they questioned him about his driving. The Maloneys said they wanted to know if the driver of the truck had seen them before he cut them off.,1995
Illinois governor signs law to toughen penalties for gun trafficking,2016
Chicago becomes Exhibit A for both sides in the gun control debate,2015
Gun control stirs up state campus debate,2013
U.S. Rep. Upton visits Friday afternoon for an in-depth discussion concerning school safety and gun violence,2018
Teacher Rachel Flachs speaks out after facing lock down and gun threat at Battle Creek-Lakeview High,2018
Stand up to end gun violence: update and information on PC’s official school walkout,2018
VVA Gun Raffle,2019
Gun Control Needed in America,2013
Gun Control: Pro or No?,2014
America Has A Major Gun Problem,2016
Why We Don’t Need Gun Control,2016
Gun control: Protection or privilege?,2015
Byrd: Suicide and gun control,2013
Rosario: Reducing U.S. gun violence will involve numerous solutions,2017
Editorial: Gun control proposals fail,2016
North Liberty to vote on gun ban,2011
NRA wants looser gun laws,2010
Legislators respond to issues of gun laws in Iowa City,2012
Editorial: Gun rule reflects modern pragmatism in Voisine,2016
Iowa City man charged will selling stolen gun,2012
Senate shoots down competing gun measures,2016
Stubborn gun support has done its damage,2016
Central City man accused of driving under the influence with gun in vehicle,2018
West High Student brings gun,2014
Gun trade killing Mexico,2009
Gun increase in eastern Iowa due in part to rampant fear,2009
Gun-permit numbers rise in Johnson County,2016
‘Tough son-of-a-gun’ wins NCAA title,2017
In the gun-control debate what’s the priority: safety or freedom?,2018
Moms Demand Action rally against gun violence,2016
Legislators fine with local gun ordinances,2011
Locals rally against gun violence,2015
If not more gun laws what’s the alternative?,2015
Gun law stirs controversy,2010
Devine: Gun restrictions will not affect campus,2013
Pellet-gun shot sparks lawsuit against Firewater owner,2009
UI suspends sharing student information for gun permits following investigation,2013
Editorial: After yet another school shooting Congress must act against gun violence,2018
Kumar: Gun-law gaps equal gun violence,2017
Legislature mulls lowering gun age,2014
Stun gun bill would overturn University of Iowa weapons policy,2019
Reforming gun laws and why we all have a stake in mental health,2012
UI Students for Human Rights hold vigil for gun violence victims,2018
Iowa gun-rights amendment hits setback because of ‘bureaucratic oversight error’,2019
Expert: Psychologist recommendations hold more weight than university input in gun permit cases like Salameh,2013
College Republicans: College Republicans’ gun view sound,2013
Johnson County Democratic lawmakers protest against gun-rights bill in Des Moines,2012
Universities back high school students protesting gun violence,2018
Lax gun laws extremism put the country at risk,2009
League calls for common–sense gun control,2013
In Their Own Words: Students respond to local gun violence,2017
Iowa City’s youngest residents speak out for gun reform,2018
Weigel: Sizing up gun reform post-midterms,2018
Local man faces gun drug charges,2016
Eric Swalwell touts gun-control reform in North Liberty,2019
Helton: Two bad arguments against gun reform a better one and why they’re all wrong,2018
Should a bill limiting gun-restrictions be passed into law?,2012
Letter to the Editor: Grassley responds to editorial on gun violence,2018
Harreld ‘sorry’ for gun comment,2015
Thompson: Stop the gun-violence blanket statements Trump,2016
Phillips gets 7 years after pointing gun to landlord’s head,2011
Laursen: UK responds to gun violence while US legislators bicker,2018
In Their Own Words: Is gun control discourse effective?,2017
State action on gun violence,2015
City county mull gun bans,2011
Shaw: South Carolina representative’s notions on gun safety are mind-boggling,2018
Koons: America is a gun country,2013
Locals find body gun on Southeast Side,2009
Pulkrabek: Johnson County Sheriff responds to gun permit information sharing,2013
Gun regulation or lack of in spotlight,2017
Councilors to vote on gun ban,2011
NYU professor scholar tackles gun control and the Second Amendment,2018
Branstad firm on gun policy,2015
Mason defends UI’s role in issuing gun permits,2013
Editorial: Compromise on gun legislation unfortunately dead,2013
Jaimes: Gun control failed Aurora Illinois,2019
Man arrested after hitting man with stun gun,2011
Grassley’s proposal fails along with higher profile gun amendments,2013
Man charged with putting gun to woman’s head,2012
A year after Parkland Iowa City School District members speak out on Iowa gun legislation,2019
Proposed gun law brings concern in legislature,2014
Student admits to bringing gun to school,2014
Byrd: No hope for gun reforms,2014
Gun control group to visit Iowa City today,2011
Mason Q&A: President Mason talks family hires higher education funding and gun permits,2013
Radar pitch speed gun draws kids on Fourth,2012
Students hold die-in against gun violence,2018
Des Moines man attempts to steal officer’s gun,2012
Sonn: The real gun problem,2013
City High student charged with bringing gun to school,2010
Man charged after showing BB gun during fight,2011
Guest Opinion: The case for better gun regulations,2018
Mattessich: Gun bill benefits insurance companies more than people,2012
A proposal to curb gun violence,2016
San Bernadino and The Gun Control Debate,2016
Student Taken Into Custody After Bringing Gun To School,2018
Students Pack Boston’s Streets Advocating for Gun Safety,2018
CU Tag Participant Drowns from Lethal Water Gun Blast,2016
Gun Control in America,2013
Should Gun Control be Reformed?,2017
Legally blind to receive gun permits in Iowa,2013
No excuses: Teenagers cannot solve gun control on their own and we should not expect them too.,2018
WHS students take a stand against gun violence,2018
One View on an Issue:  For More Gun Control,2018
One View on an Issue: Against More Gun Restrictions,2018
Florida shooting pushes gun control into the spotlight,2018
Guns in the United States: guest columnists debate gun control,2016
Gun Regulations are Necessary,2018
Gun Violence in The United States Increases,2019
Debate about it: Gun control in the United States of America,2017
Debate about it: Gun control in the United States of America,2017
Never Again Movement: Fund More Gun Violence Research,2018
Gun control debate continues in PA,2018
Four Years Later: How the Sandy Hook Promise Continues to Educate on Gun Violence,2016
Never Again Movement: It’s time to demand common sense gun laws from Congress,2018
Never Again Movement: Stricter Gun Control of Assault Rifles,2018
Gun Control Will Not Work,2019
Rural Colorado county educates kids about gun safety,2013
Colorado Springs police reactivate death investigation amid CU News Corps inquiries on gun deaths,2014
Well-armed young women help spike growing gun-ownership numbers,2013
